Site	Date	Recording_Name	Row_Index	Error_Type	Column	Invalid_Value
2017 Rush Ranch	2017-03-19 11:00:00	RushRanch-2017-03-19_11-00.flac	1214	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-19 12:00:00	RushRanch-2017-03-19_12-00.flac	1217	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-19 12:00:00	RushRanch-2017-03-19_12-00.flac	1217	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-19 13:00:00	RushRanch-2017-03-19_13-00.flac	1220	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-19 13:00:00	RushRanch-2017-03-19_13-00.flac	1220	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-19 14:00:00	RushRanch-2017-03-19_14-00.flac	1223	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-19 14:00:00	RushRanch-2017-03-19_14-00.flac	1223	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-19 15:00:00	RushRanch-2017-03-19_15-00.flac	1226	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-19 15:00:00	RushRanch-2017-03-19_15-00.flac	1226	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-19 16:00:00	RushRanch-2017-03-19_16-00.flac	1229	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-19 16:00:00	RushRanch-2017-03-19_16-00.flac	1229	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-19 17:00:00	RushRanch-2017-03-19_17-00.flac	1232	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-19 17:00:00	RushRanch-2017-03-19_17-00.flac	1232	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-19 18:00:00	RushRanch-2017-03-19_18-00.flac	1235	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-19 18:00:00	RushRanch-2017-03-19_18-00.flac	1235	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-19 19:00:00	RushRanch-2017-03-19_19-00.flac	1238	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-19 19:00:00	RushRanch-2017-03-19_19-00.flac	1238	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-19 19:00:00	RushRanch-2017-03-19_19-00.flac	1238	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-20 06:00:00	RushRanch-2017-03-20_06-00.flac	1271	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-20 06:00:00	RushRanch-2017-03-20_06-00.flac	1271	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-20 06:00:00	RushRanch-2017-03-20_06-00.flac	1271	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-20 07:00:00	RushRanch-2017-03-20_07-00.flac	1274	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-20 07:00:00	RushRanch-2017-03-20_07-00.flac	1274	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-20 07:00:00	RushRanch-2017-03-20_07-00.flac	1274	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-20 08:00:00	RushRanch-2017-03-20_08-00.flac	1277	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-20 08:00:00	RushRanch-2017-03-20_08-00.flac	1277	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-20 09:00:00	RushRanch-2017-03-20_09-00.flac	1280	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-20 09:00:00	RushRanch-2017-03-20_09-00.flac	1280	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-20 10:00:00	RushRanch-2017-03-20_10-00.flac	1283	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-20 10:00:00	RushRanch-2017-03-20_10-00.flac	1283	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-20 11:00:00	RushRanch-2017-03-20_11-00.flac	1286	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-20 11:00:00	RushRanch-2017-03-20_11-00.flac	1286	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-20 12:00:00	RushRanch-2017-03-20_12-00.flac	1289	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-20 12:00:00	RushRanch-2017-03-20_12-00.flac	1289	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-20 13:00:00	RushRanch-2017-03-20_13-00.flac	1292	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-20 13:00:00	RushRanch-2017-03-20_13-00.flac	1292	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-20 14:00:00	RushRanch-2017-03-20_14-00.flac	1295	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-20 14:00:00	RushRanch-2017-03-20_14-00.flac	1295	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-20 15:00:00	RushRanch-2017-03-20_15-00.flac	1298	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-20 15:00:00	RushRanch-2017-03-20_15-00.flac	1298	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-20 16:00:00	RushRanch-2017-03-20_16-00.flac	1301	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-20 16:00:00	RushRanch-2017-03-20_16-00.flac	1301	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-20 17:00:00	RushRanch-2017-03-20_17-00.flac	1304	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-20 17:00:00	RushRanch-2017-03-20_17-00.flac	1304	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-20 18:00:00	RushRanch-2017-03-20_18-00.flac	1307	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-20 18:00:00	RushRanch-2017-03-20_18-00.flac	1307	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-20 19:00:00	RushRanch-2017-03-20_19-00.flac	1310	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-20 19:00:00	RushRanch-2017-03-20_19-00.flac	1310	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-20 19:00:00	RushRanch-2017-03-20_19-00.flac	1310	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-21 06:00:00	RushRanch-2017-03-21_06-00.flac	1343	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-21 06:00:00	RushRanch-2017-03-21_06-00.flac	1343	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-21 06:00:00	RushRanch-2017-03-21_06-00.flac	1343	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-21 07:00:00	RushRanch-2017-03-21_07-00.flac	1346	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-21 07:00:00	RushRanch-2017-03-21_07-00.flac	1346	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-21 07:00:00	RushRanch-2017-03-21_07-00.flac	1346	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-21 08:00:00	RushRanch-2017-03-21_08-00.flac	1349	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-21 08:00:00	RushRanch-2017-03-21_08-00.flac	1349	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-21 09:00:00	RushRanch-2017-03-21_09-00.flac	1352	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-21 09:00:00	RushRanch-2017-03-21_09-00.flac	1352	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-21 10:00:00	RushRanch-2017-03-21_10-00.flac	1355	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-21 10:00:00	RushRanch-2017-03-21_10-00.flac	1355	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-21 11:00:00	RushRanch-2017-03-21_11-00.flac	1358	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-21 11:00:00	RushRanch-2017-03-21_11-00.flac	1358	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-21 12:00:00	RushRanch-2017-03-21_12-00.flac	1361	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-21 12:00:00	RushRanch-2017-03-21_12-00.flac	1361	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-21 12:00:00	RushRanch-2017-03-21_12-00.flac	1361	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-21 13:00:00	RushRanch-2017-03-21_13-00.flac	1364	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-21 13:00:00	RushRanch-2017-03-21_13-00.flac	1364	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-21 14:00:00	RushRanch-2017-03-21_14-00.flac	1367	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-21 14:00:00	RushRanch-2017-03-21_14-00.flac	1367	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-21 14:00:00	RushRanch-2017-03-21_14-00.flac	1367	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-21 15:00:00	RushRanch-2017-03-21_15-00.flac	1370	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-21 15:00:00	RushRanch-2017-03-21_15-00.flac	1370	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-21 15:00:00	RushRanch-2017-03-21_15-00.flac	1370	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-21 16:00:00	RushRanch-2017-03-21_16-00.flac	1373	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-21 16:00:00	RushRanch-2017-03-21_16-00.flac	1373	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-21 17:00:00	RushRanch-2017-03-21_17-00.flac	1376	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-21 17:00:00	RushRanch-2017-03-21_17-00.flac	1376	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-21 18:00:00	RushRanch-2017-03-21_18-00.flac	1379	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-21 18:00:00	RushRanch-2017-03-21_18-00.flac	1379	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-21 19:00:00	RushRanch-2017-03-21_19-00.flac	1382	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-21 19:00:00	RushRanch-2017-03-21_19-00.flac	1382	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-22 07:00:00	RushRanch-2017-03-22_07-00.flac	1418	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-22 07:00:00	RushRanch-2017-03-22_07-00.flac	1418	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-22 08:00:00	RushRanch-2017-03-22_08-00.flac	1421	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-22 08:00:00	RushRanch-2017-03-22_08-00.flac	1421	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-22 09:00:00	RushRanch-2017-03-22_09-00.flac	1424	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-22 09:00:00	RushRanch-2017-03-22_09-00.flac	1424	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-22 10:00:00	RushRanch-2017-03-22_10-00.flac	1427	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-22 10:00:00	RushRanch-2017-03-22_10-00.flac	1427	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-22 11:00:00	RushRanch-2017-03-22_11-00.flac	1430	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-22 11:00:00	RushRanch-2017-03-22_11-00.flac	1430	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-22 12:00:00	RushRanch-2017-03-22_12-00.flac	1433	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-22 12:00:00	RushRanch-2017-03-22_12-00.flac	1433	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-22 13:00:00	RushRanch-2017-03-22_13-00.flac	1436	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-22 13:00:00	RushRanch-2017-03-22_13-00.flac	1436	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-22 14:00:00	RushRanch-2017-03-22_14-00.flac	1439	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-22 14:00:00	RushRanch-2017-03-22_14-00.flac	1439	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-22 14:00:00	RushRanch-2017-03-22_14-00.flac	1439	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-22 15:00:00	RushRanch-2017-03-22_15-00.flac	1442	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-22 15:00:00	RushRanch-2017-03-22_15-00.flac	1442	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-22 15:00:00	RushRanch-2017-03-22_15-00.flac	1442	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-22 16:00:00	RushRanch-2017-03-22_16-00.flac	1445	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-22 16:00:00	RushRanch-2017-03-22_16-00.flac	1445	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-22 17:00:00	RushRanch-2017-03-22_17-00.flac	1448	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-22 17:00:00	RushRanch-2017-03-22_17-00.flac	1448	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-22 18:00:00	RushRanch-2017-03-22_18-00.flac	1451	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-22 18:00:00	RushRanch-2017-03-22_18-00.flac	1451	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-22 19:00:00	RushRanch-2017-03-22_19-00.flac	1454	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-22 19:00:00	RushRanch-2017-03-22_19-00.flac	1454	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-23 06:00:00	Rush_Ranch-2017-03-23_06-00.flac	1487	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-23 06:00:00	Rush_Ranch-2017-03-23_06-00.flac	1487	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-23 06:00:00	Rush_Ranch-2017-03-23_06-00.flac	1487	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-23 07:00:00	Rush_Ranch-2017-03-23_07-00.flac	1490	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-23 07:00:00	Rush_Ranch-2017-03-23_07-00.flac	1490	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-23 08:00:00	Rush_Ranch-2017-03-23_08-00.flac	1493	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-23 08:00:00	Rush_Ranch-2017-03-23_08-00.flac	1493	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-23 09:00:00	Rush_Ranch-2017-03-23_09-00.flac	1496	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-23 09:00:00	Rush_Ranch-2017-03-23_09-00.flac	1496	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-23 10:00:00	Rush_Ranch-2017-03-23_10-00.flac	1499	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-23 10:00:00	Rush_Ranch-2017-03-23_10-00.flac	1499	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-23 11:00:00	Rush_Ranch-2017-03-23_11-00.flac	1502	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-23 11:00:00	Rush_Ranch-2017-03-23_11-00.flac	1502	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-23 12:00:00	Rush_Ranch-2017-03-23_12-00.flac	1505	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-23 12:00:00	Rush_Ranch-2017-03-23_12-00.flac	1505	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-23 13:00:00	Rush_Ranch-2017-03-23_13-00.flac	1508	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-23 13:00:00	Rush_Ranch-2017-03-23_13-00.flac	1508	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-23 14:00:00	Rush_Ranch-2017-03-23_14-00.flac	1511	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-23 14:00:00	Rush_Ranch-2017-03-23_14-00.flac	1511	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-23 14:00:00	Rush_Ranch-2017-03-23_14-00.flac	1511	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-23 15:00:00	Rush_Ranch-2017-03-23_15-00.flac	1514	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-23 15:00:00	Rush_Ranch-2017-03-23_15-00.flac	1514	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-23 16:00:00	Rush_Ranch-2017-03-23_16-00.flac	1517	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-23 16:00:00	Rush_Ranch-2017-03-23_16-00.flac	1517	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-23 17:00:00	Rush_Ranch-2017-03-23_17-00.flac	1520	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-23 17:00:00	Rush_Ranch-2017-03-23_17-00.flac	1520	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-23 18:00:00	Rush_Ranch-2017-03-23_18-00.flac	1523	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-23 18:00:00	Rush_Ranch-2017-03-23_18-00.flac	1523	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-23 19:00:00	Rush_Ranch-2017-03-23_19-00.flac	1526	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-23 19:00:00	Rush_Ranch-2017-03-23_19-00.flac	1526	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-24 06:00:00	Rush_Ranch-2017-03-24_06-00.flac	1559	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-24 06:00:00	Rush_Ranch-2017-03-24_06-00.flac	1559	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-24 06:00:00	Rush_Ranch-2017-03-24_06-00.flac	1559	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-24 07:00:00	Rush_Ranch-2017-03-24_07-00.flac	1562	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-24 07:00:00	Rush_Ranch-2017-03-24_07-00.flac	1562	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-24 07:00:00	Rush_Ranch-2017-03-24_07-00.flac	1562	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-03-24 08:00:00	Rush_Ranch-2017-03-24_08-00.flac	1565	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-24 08:00:00	Rush_Ranch-2017-03-24_08-00.flac	1565	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-24 09:00:00	Rush_Ranch-2017-03-24_09-00.flac	1568	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-24 09:00:00	Rush_Ranch-2017-03-24_09-00.flac	1568	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-24 10:00:00	Rush_Ranch-2017-03-24_10-00.flac	1571	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-24 10:00:00	Rush_Ranch-2017-03-24_10-00.flac	1571	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-24 11:00:00	Rush_Ranch-2017-03-24_11-00.flac	1574	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-24 11:00:00	Rush_Ranch-2017-03-24_11-00.flac	1574	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-24 12:00:00	Rush_Ranch-2017-03-24_12-00.flac	1577	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-24 12:00:00	Rush_Ranch-2017-03-24_12-00.flac	1577	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-24 13:00:00	Rush_Ranch-2017-03-24_13-00.flac	1580	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-24 13:00:00	Rush_Ranch-2017-03-24_13-00.flac	1580	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-24 14:00:00	Rush_Ranch-2017-03-24_14-00.flac	1583	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-24 14:00:00	Rush_Ranch-2017-03-24_14-00.flac	1583	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-03-24 15:00:00	Rush_Ranch-2017-03-24_15-00.flac	1586	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-03-24 15:00:00	Rush_Ranch-2017-03-24_15-00.flac	1586	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
